Gene_acc,Gene_id,PG.ProteinAccessions,WT.1,WT.2,WT.3,CAS9.1,CAS9.2,CAS9.3,Desc
4130,Tb927.8.1020,Tb927.8.1020:mRNA-p1,15.549717112407016,15.305084684153842,15.56562485085103,15.744660077253377,15.577296969845117,15.68957735631217,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase, putative"
4132,Tb927.8.1050,Tb927.8.1050:mRNA-p1,16.88247411169845,16.516294929632288,16.346402544078636,16.742228112603723,16.86358021333678,16.505527133292095,SUMO-interacting motif-containing protein
4133,Tb927.8.1080,Tb927.8.1080:mRNA-p1,18.35433117872688,18.453561902490552,18.416732595963335,18.753663689754713,18.228640514639903,18.60932315934482,"centrin, putative"
4134,Tb927.8.1090,Tb927.8.1090:mRNA-p1,17.56589360165579,17.323988213730022,17.35206916164453,17.210593764026854,17.345259992456022,17.26746594891921,NPAPL
4135,Tb927.8.1120,Tb927.8.1120:mRNA-p1,16.117521673741216,16.15012409497599,16.241091561592953,16.18960153904308,15.878300926423542,16.274709717134787,"hypothetical protein, conserved"
4136,Tb927.8.1140,Tb927.8.1140:mRNA-p1,17.11897528078076,18.011519718937873,17.502883021985248,17.60369764749648,17.35375810008944,17.733690011695078,"hypothetical protein, conserved"
4137,Tb927.8.1150,Tb927.8.1150:mRNA-p1,16.655001531135575,16.609738754688838,16.47607670614258,16.65692626476099,16.722864322997165,16.863869035800217,kinetoplastid kinetochore protein 9
4138,Tb927.8.1160,Tb927.8.1160:mRNA-p1,18.10146102961135,17.979181463998952,18.09253456686202,18.13255087521317,18.242793668923795,17.931435023683697,"vacuolar-type Ca2+-ATPase, putative"
4139,Tb927.8.1170,Tb927.8.1170:mRNA-p1;Tb927.8.1190:mRNA-p1,20.574570777180405,20.245644385112183,20.195746909302,20.27574713919051,20.45137362726636,20.281694062381522,eukaryotic translation initiation factor 3 subunit h
4140,Tb927.8.1200,Tb927.8.1200:mRNA-p1,20.704550327379373,20.25632503466947,20.168739286327902,20.496506877742142,20.55453358198154,20.49829959410805,vacuolar-type Ca2+-ATPase 2
4141,Tb927.8.1210,Tb927.8.1210:mRNA-p1,19.13502550329176,19.09559002283597,19.154106077266217,19.406478294310798,19.213994140064663,19.27454124329212,"hypothetical protein, conserved"
4143,Tb927.8.1230,Tb927.8.1230:mRNA-p1,17.843209919610988,17.48444407848757,17.50790627718866,17.50054966983944,17.73663180602359,17.334378865736163,"hypothetical protein, conserved"
4144,Tb927.8.1250,Tb927.8.1250:mRNA-p1,17.815962427816697,17.9947657693952,17.958034822998314,17.93401609804728,17.787762202269775,17.816488203761924,"Sel1 repeat, putative"
4145,Tb927.8.1260,Tb927.8.1260:mRNA-p1,15.440160244791077,15.227666763320741,15.135599545686846,15.149413153524764,15.323499023139906,15.39540730960026,Nucleolar protein 112
4146,Tb927.8.1270,Tb927.8.1270:mRNA-p1,16.24147305243154,15.849729508204392,15.900494275688422,15.913272288622178,16.145082431886344,15.86880014057104,Nucleolar protein 54
4147,Tb927.8.1280,Tb927.8.1280:mRNA-p1,15.838744405632243,15.721948607883732,15.752429446128762,15.763966262072056,15.866231125774789,15.795714095039832,"hypothetical protein, conserved"
4148,Tb927.8.1290,Tb927.8.1290:mRNA-p1,18.16368514329055,18.378112250724456,18.28792242854537,18.43474783512102,18.048923840574158,18.199232002055762,SUMO-interacting motif-containing protein
4149,Tb927.8.1300,Tb927.8.1300:mRNA-p1,17.08589302011148,16.883801572244007,16.94377214294418,16.893994694195936,16.98252938342867,17.062804085730242,"hypothetical protein, conserved"
4150,Tb927.8.1320,Tb927.8.1320:mRNA-p1,15.839518387416186,15.994893407182248,16.02185446197553,15.993764037821478,16.064075660855675,15.949622540211713,"hypothetical protein, conserved"
4151,Tb927.8.1330,Tb927.8.1330:mRNA-p1;Tb927.8.1340:mRNA-p1,23.120715653484236,22.861535254638646,22.82600007510433,22.77516405913425,23.06415478865896,22.74676175632488,"60S ribosomal protein L7a, putative"
4152,Tb927.8.1360,Tb927.8.1360:mRNA-p1,17.443614127643244,17.399973330367192,17.39863541269373,17.40013768086274,17.45751289308013,17.198764702316776,"Dynein heavy chain, N-terminal region 2, putative"
4153,Tb927.8.1410,Tb927.8.1410:mRNA-p1,17.835025700234947,17.832787086419742,17.765913908162446,18.03423257894444,17.84270012346225,17.92137607641608,pre-rrna-processing protein tsr1 homolog
4154,Tb927.8.1420,Tb927.8.1420:mRNA-p1,17.271479983401747,17.274691804395086,17.300076707063557,17.28939487104866,17.0107189718276,17.366505250544705,"acyl-CoA dehydrogenase, mitochondrial precursor, putative"
4155,Tb927.8.1440,Tb927.8.1440:mRNA-p1,19.100096526065215,18.8776020518975,18.805031286025795,18.885481897577424,18.919397472809088,18.832744986276683,"maoC-like dehydratase, putative"
4156,Tb927.8.1450,Tb927.8.1450:mRNA-p1,14.915001842388625,15.121779639643735,15.38810691478472,15.474644574822742,15.1137033831297,15.515677102562329,"hypothetical protein, conserved"
4157,Tb927.8.1470,Tb927.8.1470:mRNA-p1,16.798038036018372,16.49330625206244,16.468442452765764,16.540564167781604,16.82465910843226,16.58058843452256,Present in the outer mitochondrial membrane proteome 38
4158,Tb927.8.1480,Tb927.8.1480:mRNA-p1,14.955353522401385,14.72130585303609,14.835908824081908,14.83277916859673,15.195710419566675,14.57212853549729,"RAVE protein 1 C terminal, putative"
4159,Tb927.8.1500,Tb927.8.1500:mRNA-p1,17.170872200184622,17.34672540159796,17.322976532831724,17.287695754647526,17.020152882131804,17.496079537770143,"hypothetical protein, conserved"
4160,Tb927.8.1510,Tb927.8.1510:mRNA-p1,22.251589459711514,21.807459188914034,21.96551208061692,21.769212143432437,22.0473216480508,21.69860378662294,"ATP-dependent RNA helicase DBP2B, putative"
4161,Tb927.8.1540,Tb927.8.1540:mRNA-p1,18.656003293737623,18.798056730362912,18.7575535964274,18.83468012956951,18.64782355645527,18.783569704356253,"hypothetical protein, conserved"
4162,Tb927.8.1550,Tb927.8.1550:mRNA-p1,20.792661829368896,20.183267820003625,20.14107231142474,20.416726283008863,20.68254974035403,20.52864523196121,"paraflagellar rod component, putative"
4163,Tb927.8.1560,Tb927.8.1560:mRNA-p1,17.953664419802845,18.05948969906772,17.97891186349198,17.950927647308053,18.000553677876866,17.94450502061054,"hypothetical protein, conserved"
4164,Tb927.8.1570,Tb927.8.1570:mRNA-p1,19.640846189850077,19.66219048464781,19.641868297398137,19.693211599461556,19.72547870192673,19.561272093991125,"Uncharacterised protein family (UPF0172), putative"
4165,Tb927.8.1590,Tb927.8.1590:mRNA-p1,21.529936633353785,21.150582626005683,21.230820701445367,21.2176477342147,21.26191628607807,21.25210566864171,"ubiquitin-protein ligase, putative"
4166,Tb927.8.1600,Tb927.8.1600.1:mRNA-p1,20.823331667672907,20.634655311583856,20.690909895783108,20.600698542815575,20.709305458763513,20.62789351863781,"lysyl-tRNA synthetase, putative"
4168,Tb927.8.1680,Tb927.8.1680:mRNA-p1,17.01795696655315,17.231925303279592,17.184924665034625,17.24363002526989,16.914890197239018,17.1053871152873,kinetoplastid kinetochore protein 12
4169,Tb927.8.1710,Tb927.8.1710:mRNA-p1,19.691359943961583,19.577527368028043,19.53991714032838,19.732044526338072,19.71406688051201,19.766701773386124,"protein phosphatase 2A, regulatory subunit B, putative"
4170,Tb927.8.1720,Tb927.8.1720:mRNA-p1,17.013649296651952,17.227820680901797,17.15710017487811,17.23004184445123,17.0367132475543,17.0835932669657,"phosphatidylglycerolphosphate synthase, mitochondrial"
4172,Tb927.8.1740,Tb927.8.1740:mRNA-p1,18.073349566238583,17.96048306067117,18.074360358681815,17.91016802386143,17.94385475443346,17.609228120320314,Mitochondrial import inner membrane translocase subunit TIM62
4173,Tb927.8.1770,Tb927.8.1770:mRNA-p1,17.48353842617976,17.53907217363327,17.41775750492046,17.48181150070826,17.399637402797126,17.65686659882815,"hypothetical protein, conserved"
4174,Tb927.8.1790,Tb927.8.1790:mRNA-p1,20.684718876102135,20.90052145426927,20.74535878857793,20.617373633938485,20.60545826711948,20.696234997554825,"hypothetical protein, conserved"
4175,Tb927.8.1810,Tb927.8.1810:mRNA-p1,18.076170204382127,18.424089767276396,18.46594497968388,18.415939266395814,18.567333290400725,18.363438597818792,"serine peptidase, Clan S-, family S54, putative"
4177,Tb927.8.1840,Tb927.8.1840:mRNA-p1,18.673246308638166,18.522918507743654,18.59322423586887,18.69649990961345,18.82216380427767,18.545161983354856,"Sec7 domain containing protein, putative"
4178,Tb927.8.1860,Tb927.8.1860:mRNA-p1,19.747197688395175,19.67139529060622,19.946054109643487,18.62140522933772,19.283757021178783,20.106299030496366,pitrilysin-like metalloprotease
4179,Tb927.8.1870,Tb927.8.1870:mRNA-p1,22.834742519682607,22.527382862761826,22.508969358951383,22.657233936002683,22.848210397664335,22.619459464477085,Golgi/lysosome glycoprotein 1
4180,Tb927.8.1900,Tb927.8.1900:mRNA-p1,17.28630971954773,16.159529543915934,17.232665821121575,17.18552244826147,16.928454941649605,16.13683454377595,"hypothetical protein, conserved"
4181,Tb927.8.1910,Tb927.8.1910:mRNA-p1,15.83075870403849,15.391933309820546,15.165527474390442,15.207535107200776,15.472664564992474,14.88278025584296,"metallo-peptidase, Clan MH, Family M18"
4182,Tb927.8.1930,Tb927.8.1930:mRNA-p1,17.03762989597951,16.493041228735738,16.562189194153667,16.757503749101453,16.770021406193205,16.59522685820672,"Isy1-like splicing family, putative"
4183,Tb927.8.1940,Tb927.8.1940:mRNA-p1,18.701879631852204,18.6122609802674,18.691448658787806,18.489847715501536,18.351738333422734,18.524062443433685,"endosomal integral membrane protein, putative"
4184,Tb927.8.1945,Tb927.8.1945:mRNA-p1,18.905579446328385,19.076373949351154,18.958359512222568,18.993671193725195,18.955017421432434,19.1602615282776,hypothetical protein
4185,Tb927.8.1950,Tb927.8.1950:mRNA-p1,17.732179849612322,18.01124466156236,17.99094634560817,17.841383715463202,17.673872022380255,17.823950754453,"hypothetical protein, conserved"
4186,Tb927.8.1960,Tb927.8.1960:mRNA-p1,19.730998682022857,19.652926900219576,19.624130902150245,19.5221317874418,19.56732667469541,19.619756538694965,CCR4-NOT transcription complex subunit 11
4187,Tb927.8.1980,Tb927.8.1980:mRNA-p1,18.656559722061118,18.689606040934265,18.952933160812083,18.69043711412085,18.603948310096442,18.646349516019995,Beta propeller protein 1
4188,Tb927.8.1990,Tb927.8.1990:mRNA-p1,23.371193169520684,23.21972998418125,23.26158349011084,23.129623089751096,23.14023377425888,23.14663253079553,peroxidoxin
4189,Tb927.8.2000,Tb927.8.2000:mRNA-p1,19.46011050892399,19.617186513529884,19.591419735597828,19.7429200896098,19.63341655808001,19.633826269008566,"cyclophilin, putative"
4190,Tb927.8.2020,Tb927.8.2020:mRNA-p1,16.843164192009535,16.946791717962533,16.95345368682759,17.054571860984424,16.72373478176128,16.93498802906993,"agmatinase, putative"
4191,Tb927.8.2030,Tb927.8.2030:mRNA-p1,20.274304635837318,20.13008221021564,20.139704972296578,20.293227740103568,20.222467109011514,20.27282453238178,Posterior and Ventral Edge protein 1
4192,Tb927.8.2040,Tb927.8.2040:mRNA-p1,16.704100575399814,16.724375726956428,16.71054308493496,16.979762373443616,16.69057394584066,17.082414644424908,"Domain of unknown function (DUF1767), putative"
4193,Tb927.8.2050,Tb927.8.2050:mRNA-p1,20.439183479745804,20.425535043783007,20.466440961664283,20.421374536493325,20.44169626848404,20.365095592139156,GDP-mannose pyrophosphorylase
4194,Tb927.8.2060,Tb927.8.2060:mRNA-p1,14.557778842558916,14.367974569177257,14.437698616099864,14.610330098153202,14.471712420299852,14.30718677029296,"Concanavalin A-like lectin/glucanases superfamily/Beige/BEACH domain containing protein, putative"
4195,Tb927.8.2070,Tb927.8.2070:mRNA-p1,20.076918813523683,19.857418300504737,19.81088665723995,19.874139843009914,19.858715233479533,19.82386642424632,Present in the outer mitochondrial membrane proteome 39-1
4196,Tb927.8.2080,Tb927.8.2080:mRNA-p1,18.292390446164795,18.496176477622793,18.490175037710912,18.643000810989026,18.17199052427336,18.773282100518877,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
4199,Tb927.8.2120,Tb927.8.2120:mRNA-p1,18.063219783349492,18.05025304785337,18.004841948407236,18.288517753367252,18.114978699118144,18.44705156134292,"hypothetical protein, conserved"
4200,Tb927.8.2130,Tb927.8.2130:mRNA-p1,17.841895512127277,17.599426641555176,17.57230030948069,17.414565114595394,17.928134116435483,17.42853448318937,"cyclic nucleotide-binding domain containing protein, putative"
4202,Tb927.8.2150,Tb927.8.2150:mRNA-p1,15.521631108935171,15.430987674383216,15.300225185527147,14.875690865515946,15.405584398091733,15.605586446243919,"hypothetical protein, conserved"
4203,Tb927.8.2160,Tb927.8.2160:mRNA-p1,18.34105319273307,18.225360440228307,18.284799112824665,18.22296481344835,18.32435142661673,18.25522772492969,p-glycoprotein
4204,Tb927.8.2200,Tb927.8.2200:mRNA-p1,21.089779710685935,20.826307964278897,20.84608477894577,21.214174133878135,21.083041825903205,20.94270393668591,"terbinafine resistance locus protein (yip1), putative"
4205,Tb927.8.2210,Tb927.8.2210:mRNA-p1,19.992545188659136,19.805484701187982,19.839616415347805,19.895159121489183,19.9353960970834,19.888202184368097,pteridine reductase 1
4206,Tb927.8.2230,Tb927.8.2230:mRNA-p1,14.883338740893018,14.47176351484959,14.407190470790036,15.10996659541239,14.884338512899982,15.165529774490965,"Checkpoint protein HUS1, putative"
4208,Tb927.8.2250,Tb927.8.2250:mRNA-p1,15.772716782222783,15.87127527581236,15.892926576598528,15.784980734908071,15.943024937840647,15.990900742174496,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
4209,Tb927.8.2290,Tb927.8.2290:mRNA-p1,18.043921746404934,18.147467668666774,18.072877097396304,17.968699044559294,17.93404031204026,18.114805587922927,"hypothetical protein, conserved"
4210,Tb927.8.2310,Tb927.8.2310:mRNA-p1,17.01389834615379,17.419973932377278,17.352567349550515,17.47430962435335,17.35775266505345,17.825737919804467,"(H+)-ATPase G subunit, putative"
4212,Tb927.8.2350,Tb927.8.2350:mRNA-p1,17.57421123086973,17.09450508846034,17.019771917105267,17.163306627156825,17.641500774891533,17.09918774509393,"hypothetical protein, conserved"
4214,Tb927.8.2380,Tb927.8.2380:mRNA-p1,18.820143993200357,18.67069795314788,18.67571146959612,19.25436231002075,19.16914834808885,19.145387080394578,"ABC transporter, putative"
4215,Tb927.8.2390,Tb927.8.2390:mRNA-p1,19.235987176395586,19.212463433724462,19.101198429293458,19.205753135670076,19.07300185074354,19.262319554854145,"hypothetical protein, conserved"
4216,Tb927.8.2400,Tb927.8.2400:mRNA-p1,15.59074978852087,14.828606616098554,14.929237004311233,15.395818472518785,15.240315028183678,15.211518504760164,"hypothetical protein, conserved"
4217,Tb927.8.2430,Tb927.8.2430:mRNA-p1,15.609873991796754,15.06874499047141,15.099601759237267,14.913104890745025,15.710635777412495,14.960465738229573,"hypothetical protein, conserved"
4219,Tb927.8.2450,Tb927.8.2450:mRNA-p1,17.167183364129254,17.02771165494625,16.97281549477691,16.915062313237424,17.217370544284364,16.886714698010195,5'-AMP-activated protein kinase subunit beta
4220,Tb927.8.2460,Tb927.8.2460:mRNA-p1,19.279747580659098,19.042760840097053,19.12008296163983,19.061624663644825,19.190142969643375,19.101389532672897,"hypothetical protein, conserved"
4221,Tb927.8.2490,Tb927.8.2490:mRNA-p1,14.8389520015502,13.470685433076252,13.440718008965877,14.249897125729218,14.809638615649646,14.25933208969449,"SET domain containing protein, putative"
4222,Tb927.8.2520,Tb927.8.2520:mRNA-p1,19.328890461389673,19.27515433672542,19.249443639704417,19.506273799504786,19.124631247036255,19.452941237611547,"acetyl-CoA synthetase, putative"
4224,Tb927.8.2540,Tb927.8.2540:mRNA-p1,20.30321984509338,20.26314395462308,20.160186884418387,20.204316508168663,20.24881257238657,20.243372457097653,3-ketoacyl-CoA thiolase
4225,Tb927.8.2550,Tb927.8.2550:mRNA-p1,17.33614557720369,17.53581760878784,17.574500445745393,17.529712207702758,17.28755006722711,17.388451975564728,mitochondrial DNA primase
4226,Tb927.8.2560,Tb927.8.2560:mRNA-p1,15.425801110972301,15.401230311489343,15.074823034576276,16.303649913518328,14.842866304005357,15.843920284758974,"spliceosomal U5 snRNP-specific protein, putative"
4227,Tb927.8.2570,Tb927.8.2570:mRNA-p1,16.488687100984365,16.440927827597122,16.432978669204417,16.72309855263452,16.688848532950484,16.656684967957386,"hypothetical protein, conserved"
4228,Tb927.8.2580,Tb927.8.2580:mRNA-p1,15.52430150124303,15.35559319407415,15.8915571520559,15.221865419389577,15.52575209951873,15.133039647674442,"exocyst complex component Sec10, putative"
4229,Tb927.8.2590,Tb927.8.2590:mRNA-p1,16.939442103650602,16.99342095993034,16.937960854600167,16.852772938167902,16.99176367463546,16.835270750692462,Basal body protein
4230,Tb927.8.2600,Tb927.8.2600:mRNA-p1,16.589748055316285,17.094464335193567,16.952617111675753,16.95391294391665,16.628098172893875,16.89914677399294,"WD domain, G-beta repeat/BING4CT (NUC141) domain containing protein, putative"
4231,Tb927.8.2620,Tb927.8.2620:mRNA-p1,18.101166362487916,17.68424887725811,17.639194623613538,17.592799635928408,17.946801443127256,17.575246084681286,SUMO-interacting motif-containing protein
4232,Tb927.8.2630,Tb927.8.2630:mRNA-p1,22.489978138974312,22.194449830962654,22.035037505908708,22.512046944963327,22.51928290941262,22.303811260624496,kinesin-C
4233,Tb927.8.2640,Tb927.8.2640:mRNA-p1,20.538628015698563,20.644680700364834,20.70050872122218,20.74066562690285,20.749804893109157,20.566205745211718,"ubiquitin-activating enzyme E1, putative"
4234,Tb927.8.2660,Tb927.8.2660:mRNA-p1,17.98198293623845,18.193023862996505,17.9518786534273,17.75295960123942,18.333210503159275,17.629497034474905,"Galactose oxidase, central domain containing protein, putative"
4235,Tb927.8.2670,Tb927.8.2670:mRNA-p1,14.4816178912333,14.071354826556332,14.281997640384752,13.787815099282374,14.130602453958385,13.120737640034703,"Putative S-adenosyl-L-methionine-dependent methyltransferase, putative"
4236,Tb927.8.2720,Tb927.8.2720:mRNA-p1,14.199278139507305,14.14901365720284,14.833126739421346,14.460202145268456,14.494867178673491,14.059665285782826,"Putative serine esterase (DUF676), putative"
4237,Tb927.8.2740,Tb927.8.2740:mRNA-p1,20.06943895000661,19.99191267827412,19.91570517232561,19.8025295782586,19.78851154514263,19.8288294248653,mitochondrial RNA binding protein
4238,Tb927.8.2780,Tb927.8.2780:mRNA-p1,18.809033576781573,19.197038771800276,19.209993940608985,19.330653235601133,19.019188061777985,19.36967761197581,"RNA-binding protein RBP10, putative"
4239,Tb927.8.2800,Tb927.8.2800:mRNA-p1,15.78105278878266,15.583016868165684,15.420984081828884,15.408164376868841,15.536813029325153,15.507902769765705,"hypothetical protein, conserved"
4240,Tb927.8.2810,Tb927.8.2810:mRNA-p1,16.215955069344282,15.53201210668115,15.534423767625066,15.543112790919203,16.106753174876527,15.504194042757922,5'-3' exoribonuclease C
4241,Tb927.8.2820,Tb927.8.2820:mRNA-p1,17.973616621312754,18.246214201021537,18.272964882266706,18.22800835588502,17.996217791598735,18.262431968161852,"hypothetical protein, conserved"
4242,Tb927.8.2830,Tb927.8.2830:mRNA-p1,16.01273159900415,15.597508387373066,15.687979821151364,15.317617693081914,15.972257378033504,15.181876842059525,Kinetoplastid kinetochore protein 25
4244,Tb927.8.2850,Tb927.8.2850:mRNA-p1,21.193857089377243,20.535448035015918,20.542409280283323,20.687703409891835,21.00996987443303,20.69345696740131,Poly(A)-specific ribonuclease PARN-1
4245,Tb927.8.2860,Tb927.8.2860:mRNA-p1,16.301813074872513,16.396479747949087,16.418964618778425,16.40022721207307,16.357858017385876,16.551752611151294,"hypothetical protein, conserved"
4246,Tb927.8.2880,Tb927.8.2880:mRNA-p1,20.14443139750573,19.81121200042516,19.830070172286476,20.177576173304114,20.029054810149283,20.008194017324854,"hypothetical protein, conserved"
4248,Tb927.8.2930,Tb927.8.2930:mRNA-p1,19.064989232250166,19.069849627293255,19.093544745029146,18.616614799480157,18.595038323109325,18.57257313937467,"ER degradation-enhancing alpha-mannosidase-like protein 3, putative"
4249,Tb927.8.2950,Tb927.8.2950:mRNA-p1,16.065663144497755,16.359832788100928,16.372902778553602,16.571562867037613,16.293325561159797,16.695041334863447,"hypothetical protein, conserved"
4250,Tb927.8.2970,Tb927.8.2970:mRNA-p1,16.51394055075076,16.116524819871177,16.086441914821606,16.447664172077047,16.878232064699183,16.408624134902748,"hypothetical protein, conserved"
4251,Tb927.8.2980,Tb927.8.2980:mRNA-p1,14.480644647086718,14.580412468822848,14.543470730670071,14.368457437553516,14.348593904447338,14.330787661014686,"Bis(5'-adenosyl)-triphosphatase, putative"
4252,Tb927.8.3000,Tb927.8.3000:mRNA-p1,15.834912608233568,15.855833528609336,15.786345913473767,15.789223478523407,15.89983621351377,15.819812961263699,"hypothetical protein, conserved"
4253,Tb927.8.3010,Tb927.8.3010:mRNA-p1,15.537396395999451,15.771897951140984,15.870063268651743,15.509628359134366,15.392186382427068,15.60024096904373,"hook complex protein, conserved"
4254,Tb927.8.3020,Tb927.8.3020:mRNA-p1,19.505141113404537,19.41872057497552,19.703114345750254,19.329253126782397,19.595386456223974,19.233962787625586,"hypothetical protein, conserved"
4255,Tb927.8.3050,Tb927.8.3050:mRNA-p1,16.226293409042935,16.14939175474027,16.194655121630035,16.15547265806642,16.244422343764665,16.153533168153178,"Chitobiase/beta-hexosaminidase C-terminal domain containing protein, putative"
4256,Tb927.8.3060,Tb927.8.3060:mRNA-p1,19.25606410673226,19.079016274069573,19.144603324019137,19.20235373551036,19.337064066384393,19.04661080410899,"metallo-peptidase, Clan MF, Family M17"
4258,Tb927.8.3100,Tb927.8.3100:mRNA-p1,18.984103842594074,18.78034932757746,18.838112684161086,18.789908999478666,18.90240667412538,18.71573476712525,"coronin, putative"
4259,Tb927.8.3150,Tb927.8.3150:mRNA-p1,21.739304415628826,21.4379541976687,21.40974000654555,21.369707161406332,21.54731642704275,21.318502539611746,"T-complex protein 1, gamma subunit, putative"
4260,Tb927.8.3160,Tb927.8.3160:mRNA-p1,18.12527818877718,18.700440353153816,18.68000790411229,19.243543012175728,18.493067134499537,20.56556651613479,"hypothetical protein, conserved"
4262,Tb927.8.3180,Tb927.8.3180:mRNA-p1,14.958043144735983,15.022748262568884,14.864300649554416,14.863663009980952,14.778931753141862,15.272697123858244,"Protein of unknown function (DUF3250), putative"
4263,Tb927.8.3200,Tb927.8.3200:mRNA-p1,15.57817525931595,14.820377657182382,15.331331251923814,15.253195109434419,15.364262923831621,14.917077743208871,Rapamycin-insensitive companion of TOR2
4265,Tb927.8.3250,Tb927.8.3250:mRNA-p1,20.2769017792936,19.90447632506859,19.934096029685044,19.91193905110902,20.07932282493656,19.974646963074843,"dynein heavy chain, putative"
4266,Tb927.8.3270,Tb927.8.3270:mRNA-p1,16.207731098474607,16.01377212329102,16.063237231798418,16.21584771247199,16.3461859577631,16.162395170598092,hypothetical protein
4267,Tb927.8.3280,Tb927.8.3280:mRNA-p1,17.702998454619305,17.399062090195212,17.4006360918566,17.365209889571773,17.601112774849746,17.282803099742548,"Beta-lactamase superfamily domain containing protein, putative"
4268,Tb927.8.3310,Tb927.8.3310:mRNA-p1,17.309177532246185,17.42040668316484,17.3279286623773,17.626947324847993,17.588774328855358,17.66508984070621,Elongator-like Protein 3b
4269,Tb927.8.3340,Tb927.8.3340:mRNA-p1,17.1100708135857,17.628965210912313,17.593122087900365,17.542866795999792,17.2045893521416,17.49880247023219,"hypothetical protein, conserved"
4270,Tb927.8.3350,Tb927.8.3350:mRNA-p1,16.434408709380083,16.098143593708134,16.046585993159116,16.542458994178073,16.502910693469,16.22574067138615,"DNA polymerase theta (helicase domain only), putative"
4271,Tb927.8.3370,Tb927.8.3370:mRNA-p1,15.485234660613632,15.718854437376564,15.746329895898317,15.56411552380751,15.32127193507076,15.418177535539256,"Ran-binding protein, putative"
4272,Tb927.8.3380,Tb927.8.3380:mRNA-p1,17.46997412803868,17.674954492581204,17.612411055477235,17.81754142560143,17.535133911868925,17.849377705762294,succinate dehydrogenase iron-sulfur subunit
4274,Tb927.8.3410,Tb927.8.3410:mRNA-p1,18.09880123537695,17.96305172567237,17.998358696203,18.188562436475888,17.996016633178176,17.914272252941657,"Inositol hexakisphosphate, putative"
4275,Tb927.8.3460,Tb927.8.3460:mRNA-p1,13.211637323058154,14.434164464019219,14.225366471756127,14.089758055280921,13.686102514450422,13.55948457328617,"Ring finger domain containing protein, putative"
4276,Tb927.8.3470,Tb927.8.3470:mRNA-p1,17.633431081749745,17.497254814225737,17.447620161572637,17.746069261502775,17.718664769812115,17.88080849006792,"Vesicle transport v-SNARE protein N-terminus, putative"
4277,Tb927.8.3490,Tb927.8.3490:mRNA-p1,15.28141192937634,15.748795287004786,15.860215938994726,15.880920002273356,16.64201345071189,15.746460913029896,"Gryzun, putative trafficking through Golgi, putative"
4278,Tb927.8.3520,Tb927.8.3520:mRNA-p1,19.968623643784905,20.212567035357498,20.248317336390638,20.646867172209454,20.104410154528562,20.656994981150795,"hypothetical protein, conserved"
4280,Tb927.8.3530,Tb927.8.3530:mRNA-p1,25.049190311916067,25.030185362333306,25.053968127488098,25.16672916061339,25.106800609782116,25.14320693727456,"glycerol-3-phosphate dehydrogenase [NAD+], glycosomal"
4281,Tb927.8.3540,Tb927.8.3540:mRNA-p1,16.72393596676289,16.46019114421394,16.51467071809158,16.48411987971557,16.574116276283885,16.113832284627037,"hypothetical protein, conserved"
4282,Tb927.8.3550,Tb927.8.3550:mRNA-p1,19.738738814596978,20.45804057794617,19.013398159436925,20.663321932137713,20.047320815885634,19.048407879987074,"mitogen-activated protein kinase 3, putative"
4283,Tb927.8.3560,Tb927.8.3560:mRNA-p1,19.197578168830795,19.014195377710774,19.67012447108447,19.117900031425737,19.11314775104218,18.519307868257677,DNA repair and recombination helicase protein PIF5
4284,Tb927.8.3590,Tb927.8.3590:mRNA-p1,15.774550015052366,15.562440185254884,15.589441764709164,15.527484164995256,14.473036325904285,15.587844113983035,"hypothetical protein, conserved"
4287,Tb927.8.3650,Tb927.8.3650:mRNA-p1,16.955363367409284,16.850161174550202,16.83415872431775,17.233045595312145,17.117666085890068,17.11349291992826,"folate transporter, putative"
4288,Tb927.8.3660,Tb927.8.3660:mRNA-p1,18.773966989199113,18.852799316674435,18.856572944547835,18.93009473495237,18.777315823593316,18.77693557195204,protein transport protein SEC23
4289,Tb927.8.3680,Tb927.8.3680:mRNA-p1,18.13169229913039,18.05362200553237,18.015065341858318,18.06459246303297,18.18044961680019,17.99799897063806,kinetoplastid kinetochore protein 4
4290,Tb927.8.3690,Tb927.8.3690:mRNA-p1,19.192451906995824,19.15337513753779,19.13295432834066,19.270702105151067,19.11124585434732,19.197587317041133,"isocitrate dehydrogenase [NADP], mitochondrial precursor, putative"
4291,Tb927.8.3700,Tb927.8.3700:mRNA-p1,14.624944009853444,15.036092599571067,15.028958562780815,14.970268208411627,14.711151992884814,15.435880687783266,"hypothetical protein, conserved"
4292,Tb927.8.3710,Tb927.8.3710:mRNA-p1,17.57001687921577,17.583645085566975,17.509425036403258,17.672191696424516,17.54288934334546,17.728234532082574,3'-5' exonuclease
4293,Tb927.8.3750,Tb927.8.3750:mRNA-p1,20.756354036067926,20.393157108879965,20.531946687429386,20.41895021143487,20.719992337066877,20.597135412943125,nucleolar protein 56
4294,Tb927.8.3770,Tb927.8.3770:mRNA-p1,20.345857295937165,20.27321024824865,20.15078588884696,20.67834094688215,20.671761754503358,20.610747768680092,"Mitogen-activated protein kinase 10, putative"
4295,Tb927.8.3780,Tb927.8.3780:mRNA-p1,18.30009793916307,18.54663344938661,18.469920486633058,19.054798878912848,19.033508701491602,19.081361854331522,"MORN repeat, putative"
